id_entrega;id_pedido;data_entrega;transportadora; custo_frete 
7541;7685;20/05/2024;SolidZ; 45.7 
7542;7686;23/02/2024;SolidZ; 18.77 
7543;7687;06/04/2024;SolidZ; 35.02 
7544;7688;03/04/2024;SolidZ; 328,00 
7545;7689;21/09/2024;SolidZ; 27.01 
7546;7690;19/11/2024;SolidZ; 54.58 
7547;7691;19/05/2024;SolidZ; 6.49 
7548;7692;12/09/2024;SolidZ; 23.98 
7549;7693;08/02/2024;SolidZ; 26.23 
7550;7694;22/05/2024;ExpressA; 3.79 
7551;7695;29/05/2024;ExpressA; 27.89 
7552;7696;08/01/2024;ExpressA; 23.84 
7553;7697;09/09/2024;ExpressA; 4.27 
7554;7698;15/05/2024;ExpressA; 27.01 
7555;7699;02/03/2024;ExpressA; 54.58 
7556;7700;02/05/2024;SolidZ; 6.49 
7557;7701;21/09/2024;SolidZ; 23.98 
7558;7702;30/04/2024;SolidZ; 26.23 
7559;7703;18/09/2024;SolidZ; 3.79 
7560;7704;18/11/2024;SolidZ; 27.89 
7561;7705;20/01/2024;SolidZ; 27.01 
7562;7706;28/10/2024;SolidZ; 54.58 
7563;7707;21/12/2024;SolidZ; 6.49 
7564;7708;01/04/2024;SolidZ; 23.98 
7565;7709;14/06/2024;SolidZ; 26.23 
7566;7710;24/05/2024;SolidZ; 3.79 
7567;7711;03/12/2024;SolidZ; 27.01 
7568;7712;10/11/2024;SolidZ; 54.58 
7569;7713;27/08/2024;SolidZ; 6.49 
7570;7714;23/06/2024;SolidZ; 23.98 
7571;7715;26/03/2024;SolidZ; 26.23 
7572;7716;05/06/2024;SolidZ; 27.01 
7573;7717;20/04/2024;SolidZ; 54.58 
7574;7718;27/06/2024;SolidZ; 6.49 
7575;7719;09/09/2024;SolidZ; 23.98 
7576;7720;09/09/2024;SolidZ; 26.23 
7577;7721;26/02/2024;SolidZ; 27.01 
7578;7722;04/06/2024;SolidZ; 54.58 
7579;7723;03/04/2024;SolidZ; 6.49 
7580;7724;04/12/2024;SolidZ; 23.98 
7581;7725;07/05/2024;SolidZ; 26.23 
7582;7726;03/12/2024;SolidZ; 3.79 
7583;7727;20/06/2024;SolidZ; 27.89 
7584;7728;18/05/2024;SolidZ; 23.84 
7585;7729;07/01/2024;SolidZ; 4.27 
7586;7730;07/03/2024;SolidZ; 27.01 
7587;7731;23/04/2024;ExpressA; 54.58 
7588;7732;02/07/2024;ExpressA; 6.49 
7589;7733;26/09/2024;ExpressA; 23.98 
7590;7734;19/06/2024;ExpressA; 27.01 
7591;7735;30/12/2024;ExpressA; 54.58 
7592;7736;31/08/2024;ExpressA; 6.49 
7593;7737;28/11/2024;SolidZ; 23.98 
7594;7738;18/05/2024;SolidZ; 26.23 
7595;7739;31/01/2024;SolidZ; 27.01 
7596;7740;07/01/2024;SolidZ; 54.58 
7597;7741;30/11/2024;SolidZ; 6.49 
7598;7742;13/11/2024;SolidZ; 23.98 
7599;7743;23/02/2024;SolidZ; 26.23 
7600;7744;15/05/2024;SolidZ; 3.79 
7601;7745;28/06/2024;ExpressA; 27.01 
7602;7746;09/05/2024;ExpressA; 54.58 
7603;7747;18/07/2024;ExpressA; 6.49 
7604;7748;23/09/2024;ExpressA; 23.98 
7605;7749;18/04/2024;ExpressA; 27.01 
7606;7750;18/02/2024;ExpressA; 54.58 
7607;7751;20/05/2024;SolidZ; 6.49 
7608;7752;12/04/2024;ExpressA; 27.01 
7609;7753;18/02/2024;ExpressA; 54.58 
7610;7754;02/06/2024;ExpressA; 6.49 
7611;7755;09/01/2024;ExpressA; 23.98 
7612;7756;11/01/2024;ExpressA; 27.01 
7613;7757;19/01/2024;ExpressA; 54.58 
7614;7758;23/05/2024;SolidZ; 6.49 
7615;7759;01/10/2024;SolidZ; 23.98 
7616;7760;07/11/2024;SolidZ; 26.23 
7617;7761;08/03/2024;SolidZ; 3.79 
7618;7762;05/12/2024;SolidZ; 27.89 
7619;7763;29/11/2024;SolidZ; 23.84 
7620;7764;12/09/2024;SolidZ; 4.27 
7621;7765;08/05/2024;SolidZ; 27.01 
7622;7766;11/05/2024;SolidZ; 54.58 
7623;7767;21/01/2024;ExpressA; 6.49 
7624;7768;25/07/2024;ExpressA; 23.98 
7625;7769;31/03/2024;ExpressA; 26.23 
7626;7770;31/08/2024;ExpressA; 3.79 
7627;7771;18/12/2024;ExpressA; 27.89 
7628;7772;17/01/2024;ExpressA; 27.01 
7629;7773;12/08/2024;SolidZ; 54.58 
7630;7774;29/12/2024;SolidZ; 6.49 
7631;7775;31/07/2024;SolidZ; 23.98 
7632;7776;08/04/2024;SolidZ; 26.23 
7633;7777;15/01/2024;SolidZ; 3.79 
7634;7778;15/11/2024;SolidZ; 27.01 
7635;7779;29/09/2024;SolidZ; 54.58 
7636;7780;05/07/2024;SolidZ; 6.49 
7637;7781;02/10/2024;ExpressA; 23.98 
7638;7782;13/05/2024;ExpressA; 26.23 
7639;7783;17/01/2024;ExpressA; 27.01 
7640;7784;07/10/2024;ExpressA; 54.58 
7641;7785;15/02/2024;ExpressA; 6.49 
7642;7786;22/10/2024;ExpressA; 23.98 
7643;7787;16/04/2024;SolidZ; 26.23 
7644;7788;02/03/2024;SolidZ; 27.01 
7645;7789;24/02/2024;SolidZ; 54.58 
7646;7790;05/11/2024;SolidZ; 6.49 
7647;7791;30/04/2024;SolidZ; 23.98 
7648;7792;16/11/2024;SolidZ; 26.23 
7649;7793;12/05/2024;SolidZ; 3.79 
7650;7794;26/10/2024;SolidZ; 27.89 
7651;7795;04/11/2024;SolidZ; 23.84 
7652;7796;17/07/2024;SolidZ; 4.27 
7653;7797;07/02/2024;SolidZ; 27.01 
7654;7798;06/10/2024;SolidZ; 54.58 
7655;7799;06/08/2024;SolidZ; 6.49 
7656;7800;14/03/2024;SolidZ; 23.98 
7657;7801;03/11/2024;SolidZ; 27.01 
7658;7802;25/02/2024;ExpressA; 54.58 
7659;7803;15/01/2024;ExpressA; 6.49 
7660;7804;23/03/2024;ExpressA; 23.98 
7661;7805;03/02/2024;ExpressA; 26.23 
7662;7806;27/03/2024;ExpressA; 27.01 
7663;7807;22/08/2024;ExpressA; 54.58 
7664;7808;01/10/2024;SolidZ; 6.49 
7665;7809;21/07/2024;SolidZ; 23.98 
7666;7810;21/02/2024;SolidZ; 26.23 
7667;7811;18/11/2024;SolidZ; 3.79 
7668;7812;12/09/2024;SolidZ; 27.01 
7669;7813;30/08/2024;SolidZ; 54.58 
7670;7814;24/07/2024;SolidZ; 6.49 
7671;7815;17/07/2024;ExpressA; 23.98 
7672;7816;31/08/2024;ExpressA; 27.01 
7673;7817;17/11/2024;ExpressA; 54.58 
7674;7818;02/01/2024;ExpressA; 6.49 
7675;7819;01/04/2024;ExpressA; 27.01 
7676;7820;08/10/2024;ExpressA; 54.58 
7677;7821;20/05/2024;SolidZ; 6.49 
7678;7822;28/03/2024;SolidZ; 23.98 
7679;7823;05/01/2024;SolidZ; 28.53 
7680;7825;16/06/2024;SolidZ; 51.59 
7681;7826;30/04/2024;SolidZ; 15.52 
7682;7827;21/03/2024;SolidZ; 51.55 
7683;7828;23/04/2024;SolidZ; 3.14 
7684;7829;13/06/2024;SolidZ; 19.25 
7685;7830;08/08/2024;SolidZ; 4.83 
7686;7831;06/01/2024;SolidZ; 17.93 
7687;7833;16/07/2024;SolidZ; 70.32 
7688;7834;08/10/2024;ExpressA; 1.03 
7689;7835;08/01/2024;ExpressA; 21.85 
7690;7836;27/10/2024;ExpressA; 33.33 
7691;7837;01/03/2024;ExpressA; 6.88 
7692;7838;02/12/2024;ExpressA; 27.01 
7693;7839;30/10/2024;ExpressA; 54.58 
7694;7840;12/04/2024;SolidZ; 6.49 
7695;7841;20/02/2024;SolidZ; 23.98 
7696;7842;02/10/2024;SolidZ; 26.23 
7697;7843;13/06/2024;SolidZ; 3.79 
7698;7844;28/11/2024;SolidZ; 27.89 
7699;7845;17/07/2024;SolidZ; 23.84 
7700;7846;30/12/2024;ExpressA; 4.27 
7701;7847;21/11/2024;ExpressA; 27.01 
7702;7848;12/05/2024;ExpressA; 54.58 
7703;7849;09/03/2024;ExpressA; 6.49 
7704;7850;23/03/2024;ExpressA; 23.98 
7705;7851;23/09/2024;ExpressA; 26.23 
7706;7852;17/08/2024;SolidZ; 3.79 
7707;7853;02/10/2024;SolidZ; 27.89 
7708;7854;06/08/2024;SolidZ; 27.01 
7709;7855;14/08/2024;SolidZ; 54.58 
7710;7856;23/04/2024;SolidZ; 6.49 
7711;7857;22/05/2024;SolidZ; 23.98 
7712;7858;03/07/2024;SolidZ; 26.23 
7713;7859;23/06/2024;SolidZ; 3.79 
7714;7860;12/01/2024;SolidZ; 27.01 
7715;7861;10/06/2024;SolidZ; 54.58 
7716;7862;23/07/2024;SolidZ; 6.49 
7717;7863;19/08/2024;SolidZ; 23.98 
7718;7864;27/01/2024;SolidZ; 26.23 
7719;7865;17/11/2024;ExpressA; 27.01 
7720;7866;07/06/2024;ExpressA; 54.58 
7721;7867;06/10/2024;ExpressA; 6.49 
7722;7868;28/05/2024;ExpressA; 23.98 
7723;7869;25/09/2024;ExpressA; 26.23 
7724;7870;23/03/2024;ExpressA; 27.01 
7725;7871;28/01/2024;SolidZ; 54.58 
7726;7872;12/03/2024;SolidZ; 6.49 
7727;7873;09/02/2024;SolidZ; 23.98 
7728;7874;12/05/2024;SolidZ; 26.23 
7729;7875;07/05/2024;SolidZ; 3.79 
7730;7876;25/04/2024;SolidZ; 27.89 
7731;7877;04/04/2024;SolidZ; 23.84 
7732;7878;29/08/2024;SolidZ; 4.27 
7733;7879;20/07/2024;SolidZ; 27.01 
7734;7880;26/07/2024;SolidZ; 54.58 
7735;7881;29/04/2024;SolidZ; 6.49 
7736;7882;06/08/2024;SolidZ; 23.98 
7737;7883;02/11/2024;SolidZ; 27.01 
7738;7884;31/08/2024;SolidZ; 54.58 
7739;7885;21/10/2024;SolidZ; 6.49 
7740;7886;08/10/2024;SolidZ; 23.98 
7741;7887;29/10/2024;SolidZ; 26.23 
7742;7888;13/11/2024;SolidZ; 27.01 
7743;7889;23/06/2024;SolidZ; 54.58 
7744;7890;16/03/2024;SolidZ; 6.49 
7745;7891;29/07/2024;ExpressA; 23.98 
7746;7892;10/11/2024;ExpressA; 26.23 
7747;7893;17/04/2024;ExpressA; 3.79 
7748;7894;26/01/2024;ExpressA; 27.01 
7749;7895;18/12/2024;ExpressA; 54.58 
7750;7896;20/03/2024;ExpressA; 6.49 
7751;7897;10/05/2024;SolidZ; 23.98 
7752;7898;16/05/2024;SolidZ; 27.01 
7753;7899;01/12/2024;SolidZ; 54.58 
7754;7900;06/02/2024;SolidZ; 6.49 
7755;7901;02/03/2024;SolidZ; 27.01 
7756;7902;17/08/2024;SolidZ; 54.58 
7757;7903;05/05/2024;ExpressA; 6.49 
7758;7904;29/03/2024;ExpressA; 23.98 
7759;7905;05/12/2024;ExpressA; 260.56 
7760;7906;20/05/2024;ExpressA; 47.22 
7761;7907;01/10/2024;ExpressA; 24.17 
7762;7908;21/02/2024;ExpressA; 26.33 
7763;7909;27/02/2024;SolidZ; 20.5 
7764;7910;02/12/2024;SolidZ; 183.07 
7765;7911;31/05/2024;SolidZ; 8.75 
7766;7912;02/06/2024;SolidZ; 42.18 
7767;7913;09/08/2024;SolidZ; 23.71 
7768;7914;06/08/2024;SolidZ; 24.02 
7769;7915;02/01/2025;ExpressA; 14.84 
7770;7916;08/12/2024;ExpressA; 3.48 
7771;7918;17/02/2024;ExpressA; 44.02 
7772;7919;25/09/2024;ExpressA; 29.91 
7773;7920;08/11/2024;ExpressA; 7.8 
7774;7921;09/06/2024;ExpressA; 62.48 
7775;7922;07/10/2024;SolidZ; 45.04 
7776;7923;10/12/2024;SolidZ; 35.23 
7777;7924;26/02/2024;SolidZ; 57.99 
7778;7925;25/05/2024;SolidZ; 4.12 
7779;7927;30/06/2024;SolidZ; 423.59 
7780;7928;26/07/2024;SolidZ; 44.71 
7781;7929;17/05/2024;SolidZ; 0.79 
7782;7930;19/12/2024;SolidZ; 44.67 
7783;7931;04/10/2024;SolidZ; 24.91 
7784;7932;18/11/2024;SolidZ; 288.72 
7785;7933;03/07/2024;SolidZ; 23.73 
7786;7934;02/03/2024;SolidZ; 37.26 
7787;7935;06/03/2024;SolidZ; 59.99 
7788;7936;26/12/2024;SolidZ; 32.1 
7789;7937;04/08/2024;SolidZ; 340.64 
7790;7938;26/12/2024;SolidZ; 32.89 
7791;7939;21/05/2024;SolidZ; 34.91 
7792;7940;13/05/2024;SolidZ; 20.92 
7793;7941;05/02/2024;SolidZ; 14.72 
7794;7942;12/07/2024;SolidZ; 393.25 
7795;7943;23/12/2024;SolidZ; 3.13 
7796;7944;15/11/2024;ExpressA; 38.08 
7797;7945;29/03/2024;ExpressA; 48.94 
7798;7946;29/07/2024;ExpressA; 23.69 
7799;7947;24/03/2024;ExpressA; 455.52 
7800;7948;17/11/2024;ExpressA; 23.92 
7801;7949;06/12/2024;ExpressA; 9.32 
7802;7950;09/07/2024;SolidZ; 22.07 
7803;7951;16/12/2024;SolidZ; 40.81 
7804;7952;20/08/2024;SolidZ; 496.9 
7805;7953;19/06/2024;SolidZ; 21.38 
7806;7954;08/09/2024;SolidZ; 8.76 
7807;7955;19/06/2024;SolidZ; 17.61 
7808;7956;18/08/2024;SolidZ; 25.1 
7809;7957;31/05/2024;SolidZ; 288.19 
7810;7958;01/06/2024;SolidZ; 31.69 
7811;7959;10/02/2024;SolidZ; 41.85 
7812;7960;23/10/2024;SolidZ; 42.85 
7813;7961;03/10/2024;SolidZ; 12.07 
7814;7962;15/04/2024;SolidZ; 200.55 
7815;7963;16/12/2024;SolidZ; 42.07 
7816;7964;17/12/2024;SolidZ; 31.85 
7817;7965;04/03/2024;SolidZ; 10.49 
7818;7966;17/01/2024;SolidZ; 14.95 
7819;7967;18/12/2024;SolidZ; 396.59 
7820;7968;29/05/2024;SolidZ; 9.02 
7821;7969;23/05/2024;SolidZ; 34.71 
7822;7970;26/04/2024;SolidZ; 34.07 
7823;7971;10/11/2024;SolidZ; 7.02 
7824;7972;05/03/2024;SolidZ; 346,00 
7825;7973;07/11/2024;SolidZ; 7.55 
7826;7974;13/07/2024;ExpressA; 20.22 
7827;7975;10/12/2024;ExpressA; 18.93 
7828;7976;09/06/2024;ExpressA; 31.19 
7829;7977;03/11/2024;ExpressA; 392.27 
7830;7978;27/12/2024;ExpressA; 8.83 
7831;7979;07/10/2024;ExpressA; 40.69 
7832;7980;22/10/2024;SolidZ; 1.03 
7833;7981;10/02/2024;ExpressA; 24.06 
7834;7982;27/12/2024;ExpressA; 260.81 
7835;7983;20/06/2024;ExpressA; 31.38 
7836;7984;08/03/2024;ExpressA; 12.37 
7837;7985;09/01/2024;ExpressA; 1.19 
7838;7986;26/03/2024;ExpressA; 20.71 
7839;7987;20/07/2024;SolidZ; 40.35 
7840;7988;11/05/2024;SolidZ; 44.66 
7841;7989;18/03/2024;SolidZ; 9.1 
7842;7990;07/09/2024;SolidZ; 25.86 
7843;7991;15/12/2024;ExpressA; 19.78 
7844;7992;27/07/2024;ExpressA; 278.67 
7845;7993;26/03/2024;ExpressA; 39.24 
7846;7994;11/08/2024;ExpressA; 23.87 
7847;7995;12/09/2024;ExpressA; 2.13 
7848;7996;31/01/2024;ExpressA; 34.8 
7849;7997;22/12/2024;SolidZ; 45.68 
7850;7998;20/07/2024;SolidZ; 32.26 
7851;7999;24/02/2024;SolidZ; 40.27 
7852;8000;12/03/2024;ExpressA; 17.39 
7853;8001;23/01/2024;ExpressA; 20.46 
7854;8002;17/01/2024;ExpressA; 12.1 
7855;8003;19/01/2024;ExpressA; 40.29 
7856;8004;23/06/2024;ExpressA; 35.31 
7857;8005;09/11/2024;ExpressA; 14.34 
7858;8006;04/12/2024;SolidZ; 17.83 
7859;8007;21/03/2024;SolidZ; 349.18 
7860;8008;27/08/2024;SolidZ; 18.23 
7861;8009;08/02/2024;SolidZ; 8.54 
7862;8010;20/08/2024;SolidZ; 31.4 
7863;8011;03/08/2024;SolidZ; 32.68 
7864;8012;11/07/2024;SolidZ; 163.8 
7865;8014;09/07/2024;SolidZ; 41.56 
7866;8015;24/09/2024;SolidZ; 13.01 
7867;8016;08/05/2024;ExpressA; 31.06 
7868;8017;21/07/2024;ExpressA; 31.25 
7869;8018;19/11/2024;ExpressA; 161.95 
7870;8019;02/02/2024;ExpressA; 32.61 
7871;8020;10/11/2024;ExpressA; 23.26 
7872;8021;17/09/2024;ExpressA; 34.48 
7873;8022;13/12/2024;SolidZ; 26.76 
7874;8024;24/11/2024;SolidZ; 329.88 
7875;8025;12/04/2024;SolidZ; 13.58 
7876;8026;11/10/2024;SolidZ; 3.45 
7877;8027;12/11/2024;SolidZ; 0.72 
7878;8028;26/01/2024;SolidZ; 40.74 
7879;8029;21/12/2024;SolidZ; 471.34 
7880;8030;22/12/2024;SolidZ; 5.16 
7881;8031;28/04/2024;SolidZ; 24.61 
7882;8032;18/07/2024;SolidZ; 9.6 
7883;8033;08/10/2024;SolidZ; 42.72 
7884;8034;10/03/2024;SolidZ; 127.18 
7885;8035;02/12/2024;SolidZ; 25.33 
7886;8036;20/03/2024;SolidZ; 8.7 
7887;8037;22/12/2024;SolidZ; 20.37 
7888;8038;14/01/2024;SolidZ; 12.34 
7889;8039;31/01/2024;SolidZ; 240.34 
7890;8040;24/05/2024;SolidZ; 21.28 
7891;8041;11/12/2024;SolidZ; 16.87 
7892;8042;10/01/2024;ExpressA; 6.89 
7893;8043;18/02/2024;ExpressA; 22.03 
7894;8044;17/09/2024;ExpressA; 425.85 
7895;8045;15/01/2024;ExpressA; 36.65 
7896;8046;24/10/2024;ExpressA; 36.17 
7897;8047;15/08/2024;ExpressA; 22.35 
7898;8048;17/09/2024;SolidZ; 32.01 
7899;8049;27/03/2024;SolidZ; 235.44 
7900;8050;13/12/2024;SolidZ; 7.94 
7901;8051;15/12/2024;SolidZ; 21.24 
7902;8052;07/01/2024;SolidZ; 8.48 
7903;8053;06/09/2024;SolidZ; 5.55 
7904;8054;04/02/2024;SolidZ; 16.41 
7905;8055;25/06/2024;SolidZ; 14.5 
7906;8056;06/03/2024;SolidZ; 16.88 
7907;8057;29/05/2024;SolidZ; 42.15 
7908;8058;26/02/2024;SolidZ; 24.42 
7909;8059;13/07/2024;SolidZ; 429.93 
7910;8060;14/01/2024;SolidZ; 9.24 
7911;8061;21/01/2024;SolidZ; 13.66 
7912;8062;02/09/2024;SolidZ; 56.5 
7913;8063;13/06/2024;SolidZ; 20.23 
7914;8064;09/12/2024;SolidZ; 395.58 
7915;8065;26/04/2024;SolidZ; 24.86 
7916;8066;08/10/2024;SolidZ; 23.82 
7917;8067;22/08/2024;ExpressA; 9.4 
7918;8068;15/06/2024;ExpressA; 38.37 
7919;8069;20/11/2024;ExpressA; 43.79 
7920;8070;26/01/2024;ExpressA; 15.86 
7921;8071;07/05/2024;ExpressA; 33.84 
7922;8072;09/11/2024;ExpressA; 30.73 
7923;8073;10/10/2024;SolidZ; 39.72 
7924;8074;12/10/2024;SolidZ; 24.45 
7925;8075;11/10/2024;SolidZ; 32.65 
7926;8076;19/05/2024;SolidZ; 24.13 
7927;8077;13/04/2024;SolidZ; 9.77 
7928;8078;11/01/2024;SolidZ; 33.56 
7929;8079;05/08/2024;SolidZ; 208.6 
7930;8080;31/01/2024;SolidZ; 26.81 
7931;8081;06/04/2024;SolidZ; 48.38 
7932;8082;25/04/2024;SolidZ; 29.48 
7933;8083;29/09/2024;SolidZ; 37.13 
7934;8084;18/10/2024;SolidZ; 385.94 
7935;8085;11/02/2024;SolidZ; 33.31 
7936;8086;24/01/2024;SolidZ; 44.89 
7937;8087;22/09/2024;ExpressA; 15.55 
7938;8088;13/02/2024;ExpressA; 37.02 
7939;8089;21/06/2024;ExpressA; 192.01 
7940;8090;05/12/2024;ExpressA; 40.72 
7941;8091;19/06/2024;ExpressA; 24.94 
7942;8092;30/10/2024;ExpressA; 51.55 
7943;8093;29/01/2024;SolidZ; 40.32 
7944;8094;28/06/2024;SolidZ; 300.83 
7945;8095;31/05/2024;SolidZ; 25.63 
7946;8096;13/05/2024;SolidZ; 39.27 
7947;8097;25/05/2024;SolidZ; 16.46 
7948;8098;12/06/2024;SolidZ; 1.13 
7949;8099;12/04/2024;SolidZ; 206.51 
7950;8100;04/03/2024;SolidZ; 25.63 
7951;8101;05/04/2024;SolidZ; 15.21 
7952;8102;25/07/2024;SolidZ; 23.37 
7953;8103;08/11/2024;SolidZ; 6.38 
7954;8104;13/03/2024;SolidZ; 142.26 
7955;8105;03/03/2024;SolidZ; 12.38 
7956;8106;29/01/2024;SolidZ; 15.4 
7957;8107;21/01/2024;SolidZ; 18.36 
7958;8108;14/03/2024;SolidZ; 25.35 
7959;8109;25/12/2024;ExpressA; 129.05 
7960;8110;02/09/2024;ExpressA; 47.08 
7961;8111;10/11/2024;ExpressA; 25.81 
7962;8113;28/03/2024;ExpressA; 17.21 
7963;8114;27/12/2024;ExpressA; 32.96 
7964;8115;01/07/2024;ExpressA; 11.76 
7965;8116;17/07/2024;SolidZ; 46.92 
7966;8117;01/09/2024;SolidZ; 22.54 
7967;8118;26/11/2024;SolidZ; 31.55 
7968;8119;27/04/2024;SolidZ; 44.48 
7969;8120;24/03/2024;SolidZ; 254.19 
7970;8121;04/09/2024;SolidZ; 47.41 
7971;8122;24/08/2024;ExpressA; 45.8 
7972;8124;01/06/2024;ExpressA; 48.86 
7973;8125;30/09/2024;ExpressA; 13.65 
7974;8126;05/02/2024;ExpressA; 176.46 
7975;8127;03/08/2024;ExpressA; 18.57 
7976;8128;29/07/2024;ExpressA; 48.97 
7977;8129;20/05/2024;SolidZ; 22.03 
7978;8130;08/07/2024;SolidZ; 5.29 
7979;8131;29/10/2024;SolidZ; 390.27 
7980;8132;08/09/2024;SolidZ; 18.62 
7981;8133;31/05/2024;SolidZ; 31.24 
7982;8134;07/12/2024;SolidZ; 55.51 
7983;8135;09/08/2024;SolidZ; 26.09 
7984;8136;22/03/2024;SolidZ; 320.66 
7985;8137;10/07/2024;SolidZ; 32.32 
7986;8138;22/08/2024;ExpressA; 30.81 
7987;8139;27/06/2024;ExpressA; 10.09 
7988;8140;19/08/2024;ExpressA; 20.78 
7989;8141;25/12/2024;ExpressA; 8.79 
7990;8142;04/03/2024;ExpressA; 31.5 
7991;8143;27/08/2024;ExpressA; 28.98 
7992;8144;02/02/2024;SolidZ; 19.5 
7993;8145;02/08/2024;SolidZ; 23.79 
7994;8146;01/03/2024;SolidZ; 249.06 
7995;8147;05/01/2024;SolidZ; 12.92 
7996;8148;26/02/2024;SolidZ; 15.02 
7997;8149;29/10/2024;SolidZ; 45.89 
7998;8150;14/10/2024;SolidZ; 34.12 
7999;8151;20/05/2024;SolidZ; 237.54 
8000;8152;05/10/2024;SolidZ; 36.02 
8001;8153;03/08/2024;SolidZ; 22.81 
8002;8154;27/08/2024;ExpressA; 51.17 
8003;8155;14/10/2024;ExpressA; 15.28 
8004;8156;31/01/2024;ExpressA; 464.01 
8005;8157;26/07/2024;ExpressA; 27.34 
8006;8158;01/10/2024;ExpressA; 27.02 
8007;8159;14/01/2024;ExpressA; 40.45 
8008;8160;24/12/2024;SolidZ; 15.64 
8009;8161;18/02/2024;SolidZ; 363.54 
8010;8162;04/01/2024;SolidZ; 16.36 
8011;8163;12/05/2024;SolidZ; 20.18 
8012;8164;12/03/2024;SolidZ; 40.68 
8013;8165;09/06/2024;SolidZ; 17.31 
8014;8166;10/05/2024;SolidZ; 103.99 
8015;8167;25/01/2024;SolidZ; 43.66 
8016;8168;14/05/2024;ExpressA; 46.15 
8017;8169;22/01/2024;ExpressA; 37.83 
8018;8170;08/08/2024;ExpressA; 36.59 
8019;8171;01/12/2024;ExpressA; 493.39 
8020;8172;09/05/2024;ExpressA; 30.93 
8021;8173;03/02/2024;ExpressA; 45.49 
8022;8174;31/03/2024;SolidZ; 21.94 
8023;8175;18/09/2024;SolidZ; 31.66 
8024;8176;24/10/2024;SolidZ; 32.62 
8025;8177;30/11/2024;SolidZ; 39.55 
8026;8178;06/09/2024;ExpressA; 41.58 
8027;8179;24/06/2024;ExpressA; 24.43 
8028;8180;22/12/2024;ExpressA; 28.92 
8029;8181;18/02/2024;ExpressA; 429.89 
8030;8182;16/07/2024;ExpressA; 44.24 
8031;8183;06/02/2024;ExpressA; 5.77 
8032;8184;10/09/2024;SolidZ; 49.75 
8033;8185;06/09/2024;SolidZ; 12.67 
8034;8186;12/02/2024;SolidZ; 365.02 
8035;8187;18/10/2024;SolidZ; 16.6 
8036;8188;02/05/2024;SolidZ; 3.29 
8037;8189;29/01/2024;SolidZ; 13.07 
8038;8190;29/02/2024;SolidZ; 18.66 
8039;8191;29/05/2024;SolidZ; 371.91 
8040;8192;24/04/2024;SolidZ; 5.48 
8041;8193;19/07/2024;SolidZ; 40.74 
8042;8194;08/05/2024;ExpressA; 59.82 
8043;8195;04/06/2024;ExpressA; 35.57 
8044;8196;27/09/2024;ExpressA; 239.5 
8045;8197;06/12/2024;ExpressA; 28.62 
8046;8198;24/03/2024;ExpressA; 0.8 
8047;8200;14/01/2024;ExpressA; 54,00 
8048;8201;05/07/2024;SolidZ; 1.42 
8049;8202;27/04/2024;SolidZ; 452.87 
8050;8203;11/06/2024;SolidZ; 6.11 
8051;8204;15/04/2024;SolidZ; 7.09 
8052;8205;30/08/2024;SolidZ; 11.02 
8053;8206;09/01/2024;SolidZ; 36.06 
8054;8207;28/12/2024;SolidZ; 241.7 
8055;8208;23/06/2024;SolidZ; 7.69 
8056;8210;03/09/2024;SolidZ; 47.06 
8057;8211;12/07/2024;ExpressA; 34.6 
8058;8213;24/01/2024;ExpressA; 2.89 
8059;8214;26/12/2024;ExpressA; 398.96 
8060;8215;09/11/2024;ExpressA; 31.49 
8061;8216;04/10/2024;ExpressA; 46.17 
8062;8217;16/05/2024;ExpressA; 33.11 
8063;8218;25/12/2024;SolidZ; 3.23 
8064;8219;13/07/2024;SolidZ; 204.83 
8065;8220;16/09/2024;SolidZ; 33.07 
8066;8221;05/10/2024;SolidZ; 19.55 
8067;8223;27/12/2024;SolidZ; 24.68 
8068;8224;25/12/2024;SolidZ; 24.78 
8069;8225;07/02/2024;SolidZ; 116.57 
8070;8226;18/04/2024;SolidZ; 8.03 
8071;8227;27/01/2024;SolidZ; 32.44 
8072;8228;19/05/2024;ExpressA; 35.56 
8073;8229;24/01/2024;ExpressA; 0.64 
8074;8230;05/12/2024;ExpressA; 145.97 
8075;8231;27/11/2024;ExpressA; 32.36 
8076;8232;22/07/2024;ExpressA; 40.71 
8077;8233;13/08/2024;ExpressA; 19.15 
8078;8234;11/08/2024;SolidZ; 29.29 
8079;8235;24/03/2024;SolidZ; 136.3 
8080;8236;25/11/2024;SolidZ; 34.67 
8081;8237;11/07/2024;SolidZ; 35.05 
8082;8238;13/10/2024;SolidZ; 8.34 
8083;8239;29/05/2024;SolidZ; 30.08 
8084;8240;08/10/2024;SolidZ; 170.12 
8085;8241;13/01/2024;SolidZ; 9.04 
8086;8242;03/10/2024;SolidZ; 25.27 
8087;8243;28/02/2024;SolidZ; 27.47 
8088;8244;21/06/2024;SolidZ; 34.93 
8089;8245;31/10/2024;SolidZ; 46.84 
8090;8246;23/07/2024;SolidZ; 39.59 
8091;8247;13/12/2024;SolidZ; 5.75 
8092;8248;04/09/2024;SolidZ; 12.92 
8093;8249;11/11/2024;SolidZ; 23.43 
8094;8250;23/09/2024;SolidZ; 234.27 
8095;8251;25/01/2024;SolidZ; 49.45 
8096;8252;22/11/2024;SolidZ; 29.68 
8097;8253;26/01/2024;SolidZ; 20.05 
8098;8254;13/07/2024;SolidZ; 40.55 
