id_pedido;id_cliente;id_vendedor;data_pedido;valor_total
7841;50;10;17/02/2024;1084.89
7842;30;8;02/10/2024;1396.59
7843;39;1;11/06/2024;876.33
7844;20;10;27/11/2024;961.12
7845;24;2;14/07/2024;230.64
7846;23;3;30/12/2024;4293.71
7847;7;2;19/11/2024;2666.09
7848;9;3;11/05/2024;1672.41
7849;1;8;06/03/2024;1483.41
7850;26;6;23/03/2024;2746.25
7851;38;7;21/09/2024;1667.09
7852;38;10;16/08/2024;4325.4
7853;44;10;29/09/2024;1094.24
7854;22;6;06/08/2024;4417.39
7855;44;1;12/08/2024;3337.26
7856;10;3;22/04/2024;4785.31
7857;6;1;19/05/2024;124.78
7858;17;10;03/07/2024;342.52
7859;50;9;21/06/2024;2529.43
7860;38;9;11/01/2024;4566.28
7861;24;5;07/06/2024;3667.44
7862;10;4;23/07/2024;3129.57
7863;8;9;17/08/2024;206.43
7864;21;9;26/01/2024;1803.11
7865;6;3;14/11/2024;1761.97
7866;21;5;07/06/2024;2733.32
7867;39;3;04/10/2024;1326.25
7868;24;10;27/05/2024;1372.42
7869;33;2;22/09/2024;3123.26
7870;18;1;23/03/2024;4725.61
7871;28;10;26/01/2024;3317.89
7872;32;2;11/03/2024;3357.24
7873;12;8;06/02/2024;4931.76
7874;48;8;12/05/2024;809.72
7875;42;3;05/05/2024;217.48
7876;27;7;24/04/2024;3740.29
7877;10;7;01/04/2024;2222.0
7878;46;2;29/08/2024;2172.68
7879;42;9;18/07/2024;1165.25
7880;32;3;25/07/2024;2558.97
7881;42;2;26/04/2024;2238.75
7882;26;3;06/08/2024;1759.98
7883;25;2;31/10/2024;2241.59
7884;11;8;30/08/2024;1949.98
7885;23;5;18/10/2024;4702.49
7886;34;3;08/10/2024;4902.25
7887;40;5;27/10/2024;4207.51
7888;23;8;12/11/2024;4952.55
7889;29;7;20/06/2024;1365.31
7890;31;6;16/03/2024;4222.48
7891;7;1;27/07/2024;2062.81
7892;40;10;09/11/2024;3743.38
7893;33;1;14/04/2024;1046.89
7894;21;1;26/01/2024;4069.18
7895;2;10;16/12/2024;463.15
7896;18;8;19/03/2024;1389.26
7897;47;8;07/05/2024;4118.67
7898;33;7;16/05/2024;3748.44
7899;37;6;29/11/2024;2531.17
7900;34;4;05/02/2024;3380.32
7901;20;1;28/02/2024;968.59
7902;35;9;17/08/2024;3355.43
7903;50;1;03/05/2024;89.48
7904;18;4;28/03/2024;4174.42
7905;46;3;02/12/2024;2605.62
7906;24;7;20/05/2024;4722.2
7907;8;5;29/09/2024;2416.91
7908;30;5;20/02/2024;2193.78
7909;44;4;24/02/2024;2277.76
7910;10;1;02/12/2024;1830.66
7911;23;5;29/05/2024;875.04
7912;49;4;01/06/2024;4218.21
7913;11;10;06/08/2024;1975.97
7914;2;8;06/08/2024;2669.09
7915;26;2;31/12/2024;148.44
7916;36;8;07/12/2024;348.26
7917;33;1;14/09/2024;3006.06
7918;47;4;14/02/2024;4402.18
7919;13;3;25/09/2024;2492.31
7920;40;5;06/11/2024;866.62
7921;25;5;08/06/2024;624.83
7922;4;5;04/10/2024;4503.95
7923;42;4;10/12/2024;3523.11
7924;19;8;24/02/2024;4832.67
7925;18;3;24/05/2024;457.63
7926;37;4;22/08/2024;4517.93
7927;30;1;27/06/2024;4235.88
7928;19;7;26/07/2024;4471.27
7929;23;1;15/05/2024;78.53
7930;16;2;18/12/2024;3722.42
7931;1;7;01/10/2024;2767.24
7932;12;1;18/11/2024;2887.24
7933;24;3;01/07/2024;2372.55
7934;34;6;01/03/2024;3726.25
7935;8;6;03/03/2024;4999.2
7936;18;6;26/12/2024;3567.16
7937;48;2;02/08/2024;3406.35
7938;5;2;25/12/2024;3289.47
7939;26;6;18/05/2024;3491.3
7940;30;10;13/05/2024;1743.46
7941;13;5;03/02/2024;1635.09
7942;19;7;11/07/2024;3932.47
7943;29;7;20/12/2024;312.79
7944;3;5;15/11/2024;3808.28
7945;26;8;27/03/2024;4078.52
7946;40;10;28/07/2024;2631.91
7947;12;6;21/03/2024;4555.23
7948;2;5;17/11/2024;2391.78
7949;11;4;04/12/2024;931.53
7950;44;7;08/07/2024;1838.92
7951;28;4;13/12/2024;4534.04
7952;18;5;20/08/2024;4969.0
7953;13;5;17/06/2024;2138.18
7954;37;1;07/09/2024;875.89
7955;22;1;16/06/2024;1467.33
7956;12;3;18/08/2024;2788.82
7957;2;3;29/05/2024;2881.87
7958;37;2;31/05/2024;3168.79
7959;7;2;07/02/2024;4185.0
7960;26;6;23/10/2024;3570.51
7961;26;1;01/10/2024;1341.16
7962;24;6;14/04/2024;2005.47
7963;12;5;13/12/2024;4207.09
7964;16;6;17/12/2024;3185.24
7965;23;5;02/03/2024;873.77
7966;40;7;16/01/2024;1661.42
7967;9;1;15/12/2024;3965.9
7968;32;3;29/05/2024;901.87
7969;15;6;21/05/2024;3470.7
7970;37;1;25/04/2024;2839.51
7971;13;7;07/11/2024;780.0
7972;5;4;05/03/2024;3459.95
7973;11;3;05/11/2024;754.63
7974;10;10;12/07/2024;2022.26
7975;13;9;07/12/2024;1577.37
7976;41;1;09/06/2024;3465.55
7977;46;8;01/11/2024;3922.69
7978;50;1;26/12/2024;883.17
7979;15;5;04/10/2024;4069.38
7980;42;10;22/10/2024;85.71
7981;7;8;08/02/2024;2673.79
7982;40;6;26/12/2024;2608.11
7983;28;7;17/06/2024;3137.92
7984;32;8;08/03/2024;1236.52
7985;35;6;07/01/2024;98.79
7986;15;6;25/03/2024;2301.08
7987;48;6;17/07/2024;403.46
7988;36;5;11/05/2024;4466.36
7989;21;8;16/03/2024;909.65
7990;6;2;06/09/2024;2154.9
7991;1;7;12/12/2024;2198.3
7992;4;4;27/07/2024;2786.68
7993;11;1;24/03/2024;3923.54
7994;44;5;10/08/2024;2387.13
7995;26;3;09/09/2024;177.48
7996;37;4;31/01/2024;3867.0
7997;23;7;20/12/2024;456.76
7998;29;5;19/07/2024;3225.69
7999;21;4;21/02/2024;4026.98
8000;48;1;12/03/2024;1449.32
8001;45;6;21/01/2024;2273.08
8002;45;10;16/01/2024;120.96
8003;49;6;16/01/2024;4029.18
8004;27;7;23/06/2024;3531.14
8005;39;1;07/11/2024;1195.37
8006;40;4;03/12/2024;1981.62
8007;13;9;18/03/2024;3491.82
8008;23;10;27/08/2024;1822.91
8009;16;6;06/02/2024;853.95
8010;30;2;19/08/2024;2616.6
8011;4;4;31/07/2024;3631.66
8012;40;6;11/07/2024;1638.01
8013;16;4;29/02/2024;652.77
8014;31;10;07/07/2024;4156.24
8015;42;7;23/09/2024;1301.37
8016;25;3;05/05/2024;2588.43
8017;44;6;21/07/2024;3472.15
8018;12;4;17/11/2024;1619.52
8019;26;3;01/02/2024;3260.75
8020;37;3;07/11/2024;2325.56
8021;48;2;17/09/2024;2873.66
8022;33;3;11/12/2024;2973.35
8023;28;10;03/04/2024;4129.55
8024;9;1;23/11/2024;3298.82
8025;12;3;09/04/2024;1358.32
8026;5;9;11/10/2024;345.04
8027;28;4;10/11/2024;59.83
8028;35;3;25/01/2024;4526.87
8029;5;8;18/12/2024;4713.44
8030;34;1;22/12/2024;515.85
8031;46;5;26/04/2024;2460.92
8032;34;1;17/07/2024;800.4
8033;13;7;05/10/2024;4746.31
8034;39;5;10/03/2024;1271.82
8035;42;2;30/11/2024;2533.15
8036;45;1;19/03/2024;869.82
8037;48;7;19/12/2024;1697.17
8038;14;1;14/01/2024;1370.69
8039;11;3;29/01/2024;2403.36
8040;42;6;23/05/2024;2127.92
8041;38;6;08/12/2024;1687.45
8042;4;7;10/01/2024;574.09
8043;33;1;16/02/2024;2448.21
8044;7;7;16/09/2024;4258.53
8045;41;2;12/01/2024;3664.61
8046;8;6;24/10/2024;3616.85
8047;37;8;13/08/2024;1862.15
8048;10;5;16/09/2024;3556.67
8049;43;10;24/03/2024;2354.38
8050;15;3;13/12/2024;793.87
8051;38;8;13/12/2024;2124.3
8052;15;8;06/01/2024;707.06
8053;5;4;03/09/2024;616.69
8054;29;8;04/02/2024;164.14
8055;19;5;23/06/2024;1450.13
8056;10;5;05/03/2024;1687.83
8057;12;3;26/05/2024;3512.25
8058;4;7;26/02/2024;2713.12
8059;31;9;11/07/2024;4299.33
8060;18;9;13/01/2024;923.53
8061;16;1;18/01/2024;1366.49
8062;40;1;02/09/2024;4708.33
8063;36;10;11/06/2024;2248.02
8064;25;5;08/12/2024;3955.8
8065;23;1;23/04/2024;2486.23
8066;12;4;08/10/2024;2381.87
8067;34;1;20/08/2024;783.18
8068;36;2;14/06/2024;4263.44
8069;37;2;17/11/2024;437.86
8070;3;4;26/01/2024;1585.79
8071;9;8;05/05/2024;3383.67
8072;18;2;08/11/2024;2560.92
8073;43;9;07/10/2024;4412.82
8074;35;9;12/10/2024;244.52
8075;34;2;09/10/2024;3264.57
8076;41;1;18/05/2024;2413.45
8077;14;10;10/04/2024;813.84
8078;4;10;11/01/2024;3729.1
8079;29;9;03/08/2024;2085.97
8080;41;2;30/01/2024;2681.33
8081;45;8;03/04/2024;4837.97
8082;50;3;25/04/2024;2456.84
8083;15;1;27/09/2024;4125.7
8084;28;1;17/10/2024;3859.41
8085;42;10;08/02/2024;3330.64
8086;16;2;24/01/2024;4489.22
8087;12;7;20/09/2024;1295.43
8088;5;6;12/02/2024;4112.82
8089;34;2;18/06/2024;1920.05
8090;42;4;05/12/2024;4071.83
8091;1;2;17/06/2024;2494.25
8092;39;1;29/10/2024;4295.66
8093;32;3;26/01/2024;4479.48
8094;26;4;28/06/2024;3008.34
8095;17;10;29/05/2024;2562.75
8096;48;5;12/05/2024;3927.24
8097;27;5;22/05/2024;1371.58
8098;24;7;12/06/2024;125.98
8099;35;10;10/04/2024;2065.12
8100;46;8;03/03/2024;2563.48
8101;42;9;02/04/2024;1521.45
8102;39;7;25/07/2024;1947.64
8103;26;5;06/11/2024;708.64
8104;49;9;12/03/2024;1422.59
8105;38;8;29/02/2024;1238.47
8106;23;10;29/01/2024;1539.88
8107;22;9;19/01/2024;1530.32
8108;4;10;13/03/2024;2816.89
8109;49;8;22/12/2024;1290.45
8110;9;6;02/09/2024;4707.76
8111;4;4;08/11/2024;2580.81
8112;7;9;19/11/2024;688.38
8113;23;9;27/03/2024;1434.05
8114;2;10;24/12/2024;3662.3
8115;49;10;01/07/2024;117.61
8116;24;9;15/07/2024;4692.2
8117;40;10;31/08/2024;2253.63
8118;31;3;23/11/2024;2629.34
8119;47;3;27/04/2024;4942.64
8120;31;6;22/03/2024;2541.85
8121;47;6;03/09/2024;4741.33
8122;40;6;21/08/2024;4580.39
8123;48;5;30/12/2024;4709.51
8124;43;5;01/06/2024;4071.25
8125;34;2;28/09/2024;1517.17
8126;24;7;04/02/2024;1764.59
8127;49;4;31/07/2024;1856.67
8128;26;3;29/07/2024;4896.95
8129;16;8;18/05/2024;1835.74
8130;47;4;07/07/2024;588.01
8131;13;4;26/10/2024;3902.73
8132;15;8;08/09/2024;1862.01
8133;27;1;29/05/2024;3123.63
8134;4;9;06/12/2024;4625.58
8135;16;7;06/08/2024;2898.75
8136;30;2;22/03/2024;3206.62
8137;44;6;08/07/2024;3232.17
8138;30;8;21/08/2024;3081.38
8139;36;5;24/06/2024;840.86
8140;3;6;19/08/2024;2309.26
8141;22;10;23/12/2024;87.94
8142;49;8;03/03/2024;3150.01
8143;22;6;24/08/2024;2898.02
8144;50;9;02/02/2024;1624.78
8145;50;9;31/07/2024;2643.28
8146;49;9;29/02/2024;2490.64
8147;12;6;02/01/2024;1292.03
8148;21;9;26/02/2024;1501.77
8149;4;3;27/10/2024;3824.58
8150;31;5;13/10/2024;3790.87
8151;44;2;17/05/2024;2375.42
8152;31;8;05/10/2024;3601.67
8153;23;4;01/08/2024;2281.47
8154;20;6;26/08/2024;4264.3
8155;15;6;11/10/2024;1697.39
8156;23;5;31/01/2024;4640.1
8157;28;1;24/07/2024;2734.3
8158;16;7;30/09/2024;2701.65
8159;37;10;11/01/2024;3370.51
8160;21;8;24/12/2024;1737.24
8161;15;1;16/02/2024;3635.43
8162;17;10;03/01/2024;1636.1
8163;50;7;09/05/2024;2017.82
8164;37;4;12/03/2024;3389.78
8165;13;6;07/06/2024;1923.32
8166;19;9;09/05/2024;1039.87
8167;30;5;22/01/2024;4365.91
8168;45;8;14/05/2024;4614.67
8169;18;5;20/01/2024;3152.32
8170;14;2;07/08/2024;4065.2
8171;36;4;28/11/2024;4933.93
8172;36;2;09/05/2024;3093.14
8173;20;7;01/02/2024;4548.52
8174;19;7;30/03/2024;1828.31
8175;45;3;15/09/2024;3517.34
8176;44;7;24/10/2024;326.24
8177;7;1;28/11/2024;3955.41
8178;44;1;05/09/2024;4157.53
8179;4;9;21/06/2024;2035.82
8180;34;6;22/12/2024;3212.83
8181;2;5;16/02/2024;4298.89
8182;5;6;15/07/2024;4423.86
8183;10;6;03/02/2024;577.33
8184;32;1;10/09/2024;4146.06
8185;42;5;04/09/2024;1407.5
8186;41;9;11/02/2024;3650.17
8187;13;4;15/10/2024;1659.56
8188;39;3;02/05/2024;328.83
8189;5;1;27/01/2024;1088.86
8190;10;2;28/02/2024;2072.93
8191;10;3;26/05/2024;3719.08
8192;38;4;24/04/2024;548.48
8193;27;7;17/07/2024;4074.02
8194;21;6;07/05/2024;4984.91
8195;8;8;01/06/2024;3951.88
8196;1;9;27/09/2024;2395.0
8197;28;6;04/12/2024;2862.39
8198;49;7;23/03/2024;80.49
8199;39;4;23/01/2024;1085.91
8200;14;2;11/01/2024;4499.99
8201;21;9;05/07/2024;157.56
8202;30;9;25/04/2024;4528.74
8203;21;4;10/06/2024;610.6
8204;49;3;12/04/2024;708.72
8205;9;10;30/08/2024;917.98
8206;17;6;07/01/2024;4006.96
8207;5;3;27/12/2024;2417.02
8208;31;1;20/06/2024;768.72
8209;40;4;12/09/2024;3449.67
8210;38;1;03/09/2024;4706.41
8211;43;2;10/07/2024;2883.63
8212;19;3;23/04/2024;538.57
8213;36;8;23/01/2024;321.02
8214;50;10;23/12/2024;3989.57
8215;33;4;09/11/2024;3149.11
8216;13;4;02/10/2024;4617.15
8217;14;10;15/05/2024;2758.89
8218;33;9;22/12/2024;358.86
8219;29;7;13/07/2024;2048.25
8220;43;2;14/09/2024;3307.05
8221;49;3;04/10/2024;1955.18
8222;36;4;10/03/2024;4997.98
8223;44;4;24/12/2024;2056.62
8224;10;10;25/12/2024;2753.87
8225;31;8;05/02/2024;1165.69
8226;6;10;17/04/2024;803.08
8227;1;10;24/01/2024;3244.26
8228;7;6;19/05/2024;2963.63
8229;27;3;22/01/2024;71.48
8230;21;9;04/12/2024;1459.67
8231;28;10;24/11/2024;3235.72
8232;16;8;22/07/2024;4070.63
8233;46;9;11/08/2024;1596.22
8234;23;5;10/08/2024;3254.81
8235;20;3;21/03/2024;1363.03
8236;38;4;25/11/2024;3467.38
8237;25;5;09/07/2024;3504.84
8238;28;9;12/10/2024;694.61
8239;5;9;26/05/2024;3342.19
8240;21;3;08/10/2024;1701.16
8241;18;7;11/01/2024;904.34
8242;47;6;02/10/2024;2526.79
8243;6;4;25/02/2024;2288.87
8244;29;5;21/06/2024;3880.68
8245;19;10;29/10/2024;468.35
8246;33;2;22/07/2024;3959.28
8247;1;7;10/12/2024;575.11
8248;45;4;04/09/2024;1076.92
8249;3;2;09/11/2024;2603.62
8250;42;6;22/09/2024;2342.71
8251;21;2;22/01/2024;4944.85
8252;35;10;22/11/2024;2967.89
8253;41;2;24/01/2024;1670.81
8254;40;7;12/07/2024;4505.74
8255;3;1;05/04/2024;1595.46
8256;25;7;19/09/2024;1405.19
8257;45;10;12/03/2024;2497.14
8258;38;5;30/08/2024;4570.22
8259;45;1;07/02/2024;3557.15
8260;20;6;29/03/2024;3403.54
8261;44;7;28/01/2024;3644.08
8262;45;1;01/04/2024;3315.22
8263;34;9;23/02/2024;3810.99
8264;21;7;07/06/2024;1004.17
8265;48;1;15/08/2024;927.43
8266;23;3;10/02/2024;1842.71
8267;6;5;06/02/2024;4262.25
8268;13;4;04/05/2024;3586.55
8269;49;2;27/06/2024;2854.04
8270;23;1;27/11/2024;146.26
8271;9;4;06/02/2024;1217.22
8272;17;7;10/04/2024;4027.39
8273;2;4;31/01/2024;1250.31
8274;19;9;08/07/2024;3664.94
8275;19;8;25/05/2024;963.94
8276;7;8;30/03/2024;3051.52
8277;42;5;06/01/2024;3159.65
8278;42;1;18/05/2024;3772.23
8279;20;9;04/04/2024;2219.79
8280;9;2;28/04/2024;3181.74
8281;17;6;31/12/2024;2460.5
8282;27;10;29/04/2024;4739.32
8283;47;5;02/05/2024;2633.31
8284;2;10;11/10/2024;1087.51
8285;36;8;31/12/2024;3356.07
8286;19;3;27/06/2024;2764.91
8287;17;6;20/11/2024;4028.96
8288;5;6;07/01/2024;925.71
8289;39;10;07/11/2024;1341.65
8290;18;3;06/05/2024;4612.06
8291;7;7;17/03/2024;4653.63
8292;17;4;21/08/2024;2239.17
8293;39;5;13/11/2024;286.37
8294;36;9;14/03/2024;1567.45
8295;40;6;27/09/2024;1273.26
8296;45;10;04/11/2024;2102.65
8297;4;4;29/04/2024;1623.11
8298;38;8;04/02/2024;4153.51
8299;25;9;25/07/2024;65.03
8300;5;10;26/09/2024;3240.93
8301;30;5;02/04/2024;3338.14
8302;12;2;25/06/2024;3320.1
8303;4;6;30/09/2024;2626.94
8304;24;8;27/06/2024;3074.97
8305;29;5;08/05/2024;4061.95
8306;9;1;04/05/2024;3931.77
8307;4;8;27/01/2024;221.4
8308;24;9;04/03/2024;200.66
8309;14;1;29/02/2024;4202.78
8310;5;8;06/08/2024;2894.91
8311;18;10;04/08/2024;4789.27
8312;42;2;17/06/2024;2186.38
8313;19;4;28/05/2024;924.87
8314;12;2;26/09/2024;2392.51
8315;18;2;25/04/2024;2210.89
8316;17;10;01/09/2024;2610.03
8317;30;3;27/05/2024;4049.34
8318;24;8;01/04/2024;3295.14
8319;11;4;25/03/2024;967.11
8320;35;7;27/03/2024;3685.66
8321;23;10;29/04/2024;2979.89
8322;17;3;05/12/2024;2912.64
8323;1;10;24/01/2024;3407.37
8324;15;3;29/03/2024;2841.63
8325;32;2;06/02/2024;2314.69
8326;9;6;07/12/2024;3219.88
8327;15;6;27/09/2024;3632.45
8328;28;1;12/01/2024;1167.55
8329;24;7;04/04/2024;2510.4
8330;35;4;31/01/2024;2317.95
8331;22;3;15/12/2024;247.52
8332;27;8;20/08/2024;4180.47
8333;19;2;05/12/2024;1918.04
8334;45;9;23/11/2024;409.81
8335;12;8;26/10/2024;2316.6
8336;20;8;12/10/2024;849.33
8337;1;3;04/02/2024;3536.85
8338;21;4;21/01/2024;2880.27
8339;49;2;20/04/2024;1387.06
8340;45;2;14/11/2024;4754.85
8341;1;4;13/12/2024;1494.14
8342;10;6;24/05/2024;2797.23
8343;47;5;12/01/2024;4017.76
8344;32;1;31/08/2024;2593.77
8345;39;10;25/05/2024;4806.24
8346;22;1;26/08/2024;4227.08
8347;18;6;01/04/2024;4609.04
8348;48;3;11/11/2024;1894.88
8349;46;3;18/11/2024;2764.36
8350;32;7;24/04/2024;4208.82
8351;27;1;15/01/2024;4522.33
8352;28;1;28/09/2024;4724.6
8353;18;10;22/01/2024;4401.8
8354;39;3;27/04/2024;3667.24
8355;49;8;04/04/2024;169.86
8356;29;1;13/09/2024;1609.02
8357;18;10;26/11/2024;688.23
8358;44;4;18/09/2024;816.06
8359;8;9;27/03/2024;1489.99
8360;31;4;13/11/2024;419.97
8361;34;10;27/02/2024;1253.01
8362;7;8;17/08/2024;4787.05
8363;36;7;17/04/2024;1594.12
8364;18;3;19/01/2024;840.58
8365;38;7;30/12/2024;3605.59
8366;9;7;20/05/2024;4151.1
8367;9;10;08/06/2024;1604.49
8368;46;3;09/04/2024;1428.56
8369;8;2;21/09/2024;1246.71
8370;35;9;25/08/2024;1996.64
8371;18;1;25/08/2024;481.8
8372;5;7;18/02/2024;3362.19
8373;14;4;13/06/2024;4120.02
8374;28;2;13/10/2024;3335.23
8375;30;2;28/02/2024;2134.94
8376;4;8;01/07/2024;1480.36
8377;39;7;26/05/2024;2076.76
8378;20;7;27/10/2024;2148.0
8379;25;5;05/04/2024;3346.8
8380;28;10;12/02/2024;4643.9
8381;12;8;19/12/2024;399.4
8382;2;2;13/09/2024;4769.1
8383;43;2;31/07/2024;4555.5
8384;14;5;07/07/2024;632.77
8385;22;1;10/05/2024;958.75
8386;31;6;12/12/2024;1592.4
8387;23;4;26/10/2024;2820.35
8388;48;6;15/10/2024;715.66
8389;20;7;16/05/2024;1041.66
8390;38;3;30/01/2024;4518.24
8391;4;8;25/05/2024;591.04
8392;15;7;07/11/2024;2024.45
8393;24;1;14/04/2024;3826.86
8394;25;6;13/10/2024;4448.49
8395;1;7;09/07/2024;1713.41
8396;7;4;26/06/2024;863.97
8397;31;2;10/12/2024;3698.21
8398;12;10;26/08/2024;3874.16
8399;42;9;01/01/2024;4901.17
8400;5;7;19/04/2024;740.73
8401;44;1;03/12/2024;3561.63
8402;50;8;01/10/2024;2115.6
8403;42;3;21/08/2024;4577.42
8404;38;4;04/03/2024;2068.76
8405;12;5;31/08/2024;2257.5
8406;39;1;22/02/2024;677.64
8407;18;6;18/09/2024;1638.64
8408;2;10;17/01/2024;2034.16
8409;10;6;28/10/2024;136.67
8410;15;2;21/08/2024;2215.99
8411;30;10;13/03/2024;1714.78
8412;44;6;22/12/2024;4029.01
8413;17;8;31/03/2024;580.21
8414;4;6;06/01/2024;3813.05
8415;7;4;16/07/2024;3584.36
8416;41;4;30/12/2024;1246.82
8417;31;9;14/07/2024;462.19
8418;39;6;22/10/2024;4217.08
8419;34;8;12/12/2024;1284.68
8420;6;8;17/11/2024;770.52
8421;50;7;16/05/2024;1827.23
8422;38;3;23/09/2024;2034.37
8423;45;10;25/04/2024;1664.14
8424;34;1;12/02/2024;4883.58
8425;44;5;18/08/2024;4410.06
8426;15;10;27/02/2024;4371.23
8427;14;10;24/07/2024;2023.9
8428;6;2;20/10/2024;4816.2
8429;50;10;03/04/2024;3435.88
8430;37;2;05/02/2024;4168.37
8431;50;7;17/08/2024;2529.33
8432;32;3;14/08/2024;845.06
8433;3;8;01/07/2024;4440.08
8434;3;9;18/09/2024;2457.81
8435;22;8;10/05/2024;4844.35
8436;22;6;05/03/2024;1311.56
8437;10;5;04/07/2024;4962.28
8438;3;3;26/04/2024;1151.0
8439;12;3;04/07/2024;1872.43
8440;29;7;30/09/2024;2990.38
8441;48;5;30/05/2024;3481.95
8442;17;6;17/12/2024;3615.4
8443;7;6;30/05/2024;2407.45
8444;13;9;05/02/2024;430.29
8445;2;1;21/11/2024;2505.44
8446;4;8;04/04/2024;1706.71
8447;10;10;13/05/2024;3305.4
8448;39;5;10/06/2024;952.26
8449;24;6;13/02/2024;1999.87
8450;17;6;26/10/2024;4832.29
8451;6;1;09/10/2024;489.89
8452;19;3;21/12/2024;3031.55
8453;5;6;27/08/2024;498.71
8454;32;9;21/02/2024;827.13
8455;10;6;07/10/2024;3044.43
8456;9;6;14/03/2024;2247.78
8457;27;1;21/10/2024;2765.07
8458;13;9;25/08/2024;4405.37
8459;19;4;15/06/2024;4095.34
8460;21;2;19/05/2024;4445.51
8461;24;1;18/05/2024;3100.46
8462;38;3;22/08/2024;2473.73
8463;4;3;03/01/2024;2323.03
8464;24;5;12/09/2024;3712.05
8465;35;1;04/10/2024;2630.43
8466;3;7;04/01/2024;573.56
8467;4;1;26/09/2024;752.6
8468;37;4;30/07/2024;1817.56
8469;40;6;03/08/2024;385.73
8470;48;1;26/09/2024;1234.19
8471;35;7;16/01/2024;3299.18
8472;31;10;04/03/2024;111.53
8473;44;7;26/08/2024;3040.26
8474;25;3;16/01/2024;3873.17
8475;40;4;21/02/2024;892.26
8476;13;6;19/01/2024;945.79
8477;4;7;20/11/2024;192.84
8478;46;4;02/04/2024;2586.63
8479;14;10;17/09/2024;3290.21
8480;13;9;24/10/2024;2311.7
8481;27;9;17/01/2024;1977.77
8482;6;9;20/04/2024;2299.34
8483;17;10;23/11/2024;3918.56
8484;36;6;25/12/2024;215.9
8485;40;2;03/04/2024;3929.9
8486;49;2;10/01/2024;3348.39
8487;35;4;30/07/2024;1245.06
8488;17;9;24/08/2024;2647.46
8489;41;3;10/09/2024;293.99
8490;2;6;16/01/2024;1928.96
8491;13;2;23/05/2024;911.51
8492;2;1;11/02/2024;160.39
8493;28;5;03/01/2024;1817.59
8494;43;8;04/06/2024;3644.26
8495;26;10;21/06/2024;4609.06
8496;22;10;24/01/2024;3328.2
8497;47;2;01/10/2024;2039.75
8498;43;10;15/03/2024;4997.51
8499;3;9;09/02/2024;1450.57
8500;35;8;28/10/2024;976.3
8501;12;3;09/02/2024;2345.23
8502;24;1;02/03/2024;2549.31
8503;5;4;25/08/2024;1806.38
8504;20;8;01/09/2024;3492.72
8505;39;3;18/01/2024;960.13
8506;39;10;19/05/2024;2576.18
8507;13;2;22/03/2024;2525.63
8508;41;7;07/07/2024;4127.74
8509;45;4;17/04/2024;4638.49
8510;12;6;21/08/2024;3333.17
8511;13;5;24/09/2024;1561.59
8512;10;2;13/04/2024;3463.57
8513;33;10;13/05/2024;1294.29
8514;40;2;09/12/2024;4834.39
8515;16;9;02/02/2024;4120.69
8516;45;10;24/08/2024;2184.39
8517;35;2;01/12/2024;3932.5
8518;3;8;26/06/2024;2072.85
8519;5;8;12/01/2024;419.32
8520;26;1;16/12/2024;3548.51
8521;11;1;16/08/2024;2052.84
8522;7;4;04/11/2024;4655.08
8523;10;2;25/09/2024;1567.48
8524;42;1;23/12/2024;4224.5
8525;34;9;10/05/2024;3418.17
8526;3;3;05/09/2024;4273.96
8527;8;1;27/02/2024;1494.82
8528;31;2;04/01/2024;2333.66
8529;11;8;23/08/2024;4124.49
8530;45;5;21/06/2024;3236.9
8531;7;7;17/11/2024;1831.61
8532;45;6;05/02/2024;2584.38
8533;2;1;05/10/2024;4980.69
8534;6;6;24/08/2024;3722.15
8535;41;7;01/10/2024;3091.89
8536;32;4;22/10/2024;4148.16
8537;20;8;23/11/2024;2238.05
8538;34;8;27/02/2024;4752.82
8539;50;7;28/12/2024;2782.51
8540;16;2;18/01/2024;1668.02
8541;25;6;05/02/2024;475.8
8542;12;6;08/05/2024;1909.69
8543;7;7;01/01/2024;2864.76
8544;39;6;04/03/2024;3531.08
8545;17;2;02/03/2024;4381.83
8546;45;8;31/12/2024;4722.61
8547;11;4;26/11/2024;557.15
8548;6;9;25/05/2024;3024.48
8549;23;8;28/09/2024;3349.62
8550;27;3;17/01/2024;901.72
8551;46;3;06/10/2024;2750.72
8552;6;8;07/04/2024;1707.43
8553;38;2;14/08/2024;433.22
8554;2;9;30/08/2024;376.04
8555;22;4;19/07/2024;3808.1
8556;20;6;27/06/2024;3096.5
8557;25;3;26/09/2024;3589.85
8558;15;3;21/08/2024;3442.13
8559;49;3;21/04/2024;714.85
8560;29;10;06/03/2024;800.25
8561;8;2;03/12/2024;1299.79
8562;37;8;14/12/2024;2025.55
8563;49;9;01/09/2024;4698.92
8564;33;8;01/09/2024;3385.77
8565;22;10;12/03/2024;1313.1
8566;50;3;22/12/2024;327.12
8567;47;7;18/02/2024;3436.91
8568;5;10;11/12/2024;3145.33
8569;39;2;08/07/2024;3395.03
8570;18;4;19/10/2024;1342.84
8571;38;6;25/06/2024;2608.97
8572;37;5;09/06/2024;1840.43
8573;30;9;29/05/2024;4097.61
8574;31;10;10/03/2024;393.51
8575;10;4;02/02/2024;1413.44
8576;15;5;10/10/2024;3034.62
8577;42;4;09/12/2024;1065.86
8578;48;8;16/09/2024;3379.93
8579;44;8;17/11/2024;727.02
8580;18;3;17/03/2024;162.92
8581;23;1;19/04/2024;4324.3
8582;33;6;31/10/2024;1700.55
